33 16 	 [(33,6)0.762508] 	 [(417,8)0.983149] 	 0.775577 	 1
33 17 	 [(33,2)0.769535] 	 [(79,7)0.980728] 	 0.784657 	 1
33 18 	 [(33,2)0.781550] 	 [(180,1)0.980217] 	 0.797323 	 1
33 19 	 [(33,2)0.758036] 	 [(600,1)0.975876] 	 0.776775 	 1
33 20 	 [(33,6)0.749935] 	 [(175,2)0.980084] 	 0.765174 	 1
34 11 	 [(34,4)0.797858] 	 [(521,1)0.968927] 	 0.823445 	 1
34 12 	 [(34,2)0.702257] 	 [(488,6)0.977426] 	 0.718476 	 1
34 13 	 [(34,2)0.693095] 	 [(761,9)0.968897] 	 0.715344 	 1
34 14 	 [(34,2)0.653209] 	 [(520,7)0.978366] 	 0.667653 	 1
34 15 	 [(34,2)0.771729] 	 [(32,2)0.977496] 	 0.789496 	 1
34 16 	 [(34,2)0.504618] 	 [(520,7)0.973690] 	 0.518253 	 1
34 17 	 [(34,2)0.681805] 	 [(418,6)0.975006] 	 0.699283 	 1
34 18 	 [(34,2)0.634086] 	 [(207,1)0.971387] 	 0.652764 	 1
34 19 	 [(34,2)0.676194] 	 [(287,6)0.974955] 	 0.693564 	 1
34 20 	 [(34,2)0.558385] 	 [(520,7)0.973671] 	 0.573484 	 1
35 11 	 [(35,9)0.611119] 	 [(36,8)0.976275] 	 0.625970 	 1
35 12 	 [(35,1)0.676734] 	 [(96,7)0.980869] 	 0.689933 	 1
35 13 	 [(35,3)0.387766] 	 [(52,8)0.974782] 	 0.397798 	 1
35 14 	 [(35,7)0.743662] 	 [(52,10)0.978201] 	 0.760234 	 1
35 15 	 [(35,4)0.737203] 	 [(236,2)0.971983] 	 0.758453 	 1
35 16 	 [(35,2)0.799343] 	 [(594,10)0.981654] 	 0.814282 	 1
35 17 	 [(35,1)0.847259] 	 [(497,6)0.981809] 	 0.862957 	 1
35 18 	 [(35,4)0.793238] 	 [(238,6)0.982989] 	 0.806965 	 1
35 19 	 [(35,2)0.809289] 	 [(60,8)0.983783] 	 0.822630 	 1
35 20 	 [(35,1)0.850177] 	 [(463,2)0.980996] 	 0.866647 	 1
36 11 	 [(36,9)0.668990] 	 [(603,10)0.974634] 	 0.686401 	 1
36 12 	 [(36,2)0.678362] 	 [(35,6)0.980217] 	 0.692053 	 1
36 13 	 [(36,9)0.693874] 	 [(205,7)0.968979] 	 0.716088 	 1
36 14 	 [(36,2)0.815340] 	 [(35,7)0.983552] 	 0.828975 	 1
36 15 	 [(36,2)0.898677] 	 [(35,4)0.984730] 	 0.912613 	 1
36 16 	 [(36,2)0.798944] 	 [(538,9)0.982605] 	 0.813088 	 1
36 17 	 [(36,2)0.839211] 	 [(35,6)0.980732] 	 0.855699 	 1
36 18 	 [(36,7)0.882492] 	 [(394,5)0.976836] 	 0.903419 	 1
36 19 	 [(36,2)0.752115] 	 [(35,6)0.986617] 	 0.762317 	 1
36 20 	 [(36,2)0.831459] 	 [(35,6)0.984596] 	 0.844467 	 1
37 11 	 [(37,10)0.622614] 	 [(90,1)0.968818] 	 0.642653 	 1
37 12 	 [(37,5)0.730173] 	 [(202,4)0.965105] 	 0.756574 	 1
37 13 	 [(37,10)0.645094] 	 [(521,1)0.977512] 	 0.659935 	 1
37 14 	 [(37,1)0.814819] 	 [(262,5)0.968467] 	 0.841349 	 1
37 15 	 [(37,2)0.723148] 	 [(262,5)0.974959] 	 0.741721 	 1
37 16 	 [(37,6)0.711559] 	 [(242,3)0.974030] 	 0.730531 	 1
37 17 	 [(37,1)0.767872] 	 [(521,9)0.973194] 	 0.789023 	 1
37 18 	 [(37,2)0.707579] 	 [(521,3)0.968882] 	 0.730305 	 1
37 19 	 [(37,2)0.634069] 	 [(700,3)0.973960] 	 0.651022 	 1
37 20 	 [(37,2)0.782174] 	 [(22,6)0.972445] 	 0.804338 	 1
38 11 	 [(38,6)0.665929] 	 [(355,8)0.962114] 	 0.692152 	 1
38 12 	 [(38,2)0.755033] 	 [(48,10)0.983187] 	 0.767944 	 1
38 13 	 [(38,7)0.680228] 	 [(56,7)0.975599] 	 0.697241 	 1
38 14 	 [(38,2)0.720999] 	 [(652,1)0.979205] 	 0.736311 	 1
38 15 	 [(38,2)0.736042] 	 [(203,8)0.982376] 	 0.749247 	 1
38 16 	 [(38,1)0.621392] 	 [(505,7)0.973908] 	 0.638040 	 1
38 17 	 [(38,2)0.585635] 	 [(736,10)0.982479] 	 0.596079 	 1
38 18 	 [(38,2)0.669350] 	 [(539,6)0.972618] 	 0.688194 	 1
38 19 	 [(38,2)0.570385] 	 [(263,8)0.976907] 	 0.583868 	 1
38 20 	 [(38,2)0.647066] 	 [(263,8)0.981013] 	 0.659590 	 1
39 11 	 [(39,10)0.462774] 	 [(778,8)0.981518] 	 0.471488 	 1
39 12 	 [(39,1)0.658068] 	 [(443,7)0.972017] 	 0.677013 	 1
39 13 	 [(39,4)0.712713] 	 [(86,4)0.979152] 	 0.727888 	 1
39 14 	 [(39,2)0.597549] 	 [(499,9)0.965167] 	 0.619115 	 1
39 15 	 [(39,2)0.631553] 	 [(499,9)0.970752] 	 0.650581 	 1
39 16 	 [(39,2)0.536467] 	 [(443,4)0.969444] 	 0.553376 	 1
39 17 	 [(39,2)0.471768] 	 [(651,6)0.970438] 	 0.486139 	 1
39 18 	 [(39,2)0.562284] 	 [(325,2)0.969569] 	 0.579932 	 1
39 19 	 [(39,2)0.581944] 	 [(443,7)0.966390] 	 0.602183 	 1
39 20 	 [(39,2)0.640045] 	 [(580,8)0.975227] 	 0.656304 	 1
40 11 	 [(40,9)0.511890] 	 [(705,8)0.965770] 	 0.530033 	 1
40 12 	 [(40,2)0.563769] 	 [(747,4)0.961632] 	 0.586263 	 1
40 13 	 [(40,9)0.472636] 	 [(52,7)0.971263] 	 0.486620 	 1
40 14 	 [(40,6)0.554840] 	 [(520,10)0.968391] 	 0.572950 	 1
40 15 	 [(40,7)0.591713] 	 [(120,7)0.967451] 	 0.611621 	 1
40 16 	 [(40,6)0.577948] 	 [(747,4)0.966722] 	 0.597843 	 1
40 17 	 [(40,5)0.623505] 	 [(389,3)0.968508] 	 0.643779 	 1
40 18 	 [(40,5)0.613807] 	 [(195,7)0.960092] 	 0.639321 	 1
40 19 	 [(40,2)0.560643] 	 [(520,8)0.971951] 	 0.576822 	 1
40 20 	 [(40,5)0.634472] 	 [(195,7)0.967204] 	 0.655986 	 1
41 11 	 [(41,5)0.437046] 	 [(83,10)0.977755] 	 0.446989 	 1
41 12 	 [(41,1)0.587770] 	 [(55,10)0.974219] 	 0.603324 	 1
41 13 	 [(41,6)0.341608] 	 [(125,2)0.974463] 	 0.350560 	 1
41 14 	 [(41,7)0.648771] 	 [(714,6)0.980588] 	 0.661614 	 1
41 15 	 [(41,7)0.619663] 	 [(90,9)0.973384] 	 0.636607 	 1
41 16 	 [(41,6)0.713564] 	 [(600,6)0.982352] 	 0.726383 	 1
41 17 	 [(41,7)0.662428] 	 [(600,9)0.979979] 	 0.675961 	 1
41 18 	 [(41,2)0.659375] 	 [(268,5)0.982489] 	 0.671127 	 1
41 19 	 [(41,2)0.754181] 	 [(125,2)0.969959] 	 0.777539 	 1
41 20 	 [(41,5)0.637338] 	 [(539,5)0.977825] 	 0.651791 	 1
42 11 	 [(42,10)0.440250] 	 [(205,9)0.970050] 	 0.453843 	 1
42 12 	 [(42,1)0.570582] 	 [(747,4)0.975760] 	 0.584756 	 1
42 13 	 [(42,1)0.701611] 	 [(696,4)0.977154] 	 0.718015 	 1
42 14 	 [(42,1)0.606544] 	 [(362,10)0.969333] 	 0.625733 	 1
42 15 	 [(42,5)0.624103] 	 [(387,9)0.974998] 	 0.640107 	 1
42 16 	 [(42,2)0.536447] 	 [(466,1)0.970428] 	 0.552794 	 1
42 17 	 [(42,5)0.611599] 	 [(205,7)0.969565] 	 0.630797 	 1
42 18 	 [(42,4)0.583652] 	 [(199,7)0.976170] 	 0.597900 	 1
42 19 	 [(42,4)0.548680] 	 [(512,1)0.972433] 	 0.564234 	 1
42 20 	 [(42,2)0.714967] 	 [(412,8)0.975122] 	 0.733208 	 1
43 11 	 [(43,3)0.581971] 	 [(634,3)0.964233] 	 0.603558 	 1
43 12 	 [(43,1)0.331799] 	 [(475,5)0.987933] 	 0.335852 	 1
43 13 	 [(43,4)0.500888] 	 [(702,4)0.973767] 	 0.514382 	 1
43 14 	 [(43,1)0.540361] 	 [(24,2)0.984381] 	 0.548935 	 1
43 15 	 [(43,1)0.460442] 	 [(322,7)0.982268] 	 0.468754 	 1
43 16 	 [(43,1)0.655056] 	 [(190,7)0.980316] 	 0.668209 	 1
43 17 	 [(43,1)0.600403] 	 [(600,6)0.985621] 	 0.609162 	 1
43 18 	 [(43,3)0.627073] 	 [(505,5)0.977745] 	 0.641346 	 1
43 19 	 [(43,2)0.573572] 	 [(761,6)0.966207] 	 0.593633 	 1
43 20 	 [(43,2)0.289089] 	 [(108,8)0.967274] 	 0.298870 	 1
44 11 	 [(44,10)0.376346] 	 [(213,5)0.987496] 	 0.381111 	 1
44 12 	 [(44,2)0.747922] 	 [(181,1)0.959862] 	 0.779197 	 1
44 13 	 [(44,10)0.653576] 	 [(68,4)0.983346] 	 0.664645 	 1
44 14 	 [(44,1)0.700358] 	 [(479,1)0.958201] 	 0.730909 	 1
44 15 	 [(44,2)0.788438] 	 [(269,3)0.965957] 	 0.816225 	 1
44 16 	 [(44,2)0.708536] 	 [(379,8)0.961923] 	 0.736583 	 1
44 17 	 [(44,2)0.732004] 	 [(56,10)0.960932] 	 0.761765 	 1
44 18 	 [(44,5)0.715692] 	 [(134,6)0.974421] 	 0.734479 	 1
44 19 	 [(44,5)0.771449] 	 [(379,8)0.960466] 	 0.803203 	 1
44 20 	 [(44,2)0.687216] 	 [(220,1)0.950232] 	 0.723209 	 1
45 11 	 [(45,4)0.386645] 	 [(17,9)0.975673] 	 0.396285 	 1
45 12 	 [(45,1)0.294056] 	 [(665,3)0.978631] 	 0.300477 	 1
45 13 	 [(45,5)0.279140] 	 [(459,5)0.974698] 	 0.286386 	 1
45 14 	 [(45,1)0.366928] 	 [(316,9)0.984814] 	 0.372586 	 1
45 15 	 [(45,1)0.318109] 	 [(316,9)0.982640] 	 0.323729 	 1
45 16 	 [(45,9)0.459453] 	 [(316,9)0.982615] 	 0.467582 	 1
45 17 	 [(45,10)0.439256] 	 [(460,5)0.976740] 	 0.449716 	 1
45 18 	 [(45,4)0.438969] 	 [(61,1)0.981672] 	 0.447165 	 1
45 19 	 [(45,4)0.536123] 	 [(242,2)0.978524] 	 0.547889 	 1
45 20 	 [(45,1)0.414370] 	 [(668,6)0.984178] 	 0.421032 	 1
46 11 	 [(46,10)0.394909] 	 [(574,2)0.976026] 	 0.404609 	 1
46 12 	 [(46,7)0.543778] 	 [(674,5)0.983143] 	 0.553102 	 1
46 13 	 [(46,5)0.398165] 	 [(674,4)0.977445] 	 0.407353 	 1
46 14 	 [(46,1)0.350181] 	 [(674,9)0.980952] 	 0.356981 	 1
46 15 	 [(46,7)0.489635] 	 [(777,7)0.985450] 	 0.496864 	 1
46 16 	 [(46,5)0.445001] 	 [(441,5)0.981197] 	 0.453529 	 1
46 17 	 [(46,7)0.548976] 	 [(460,2)0.981901] 	 0.559095 	 1
46 18 	 [(46,5)0.606674] 	 [(32,6)0.984783] 	 0.616048 	 1
46 19 	 [(46,9)0.500067] 	 [(674,10)0.984935] 	 0.507716 	 1
46 20 	 [(46,9)0.464919] 	 [(23,1)0.980313] 	 0.474256 	 1
47 11 	 [(47,2)0.730067] 	 [(573,6)0.980345] 	 0.744704 	 1
47 12 	 [(47,1)0.419970] 	 [(580,1)0.986237] 	 0.425831 	 1
47 13 	 [(47,6)0.598523] 	 [(407,4)0.978228] 	 0.611844 	 1
47 14 	 [(47,1)0.463191] 	 [(542,9)0.982274] 	 0.471550 	 1
47 15 	 [(47,2)0.564059] 	 [(53,8)0.984629] 	 0.572865 	 1
47 16 	 [(47,2)0.545245] 	 [(214,7)0.980072] 	 0.556332 	 1
47 17 	 [(47,2)0.373291] 	 [(307,4)0.983286] 	 0.379636 	 1
47 18 	 [(47,2)0.238684] 	 [(690,1)0.983411] 	 0.242710 	 1
47 19 	 [(47,2)0.402646] 	 [(23,8)0.983984] 	 0.409200 	 1
47 20 	 [(47,2)0.196237] 	 [(395,4)0.983411] 	 0.199547 	 1
48 11 	 [(48,8)0.454321] 	 [(316,5)0.978336] 	 0.464381 	 1
48 12 	 [(48,2)0.295033] 	 [(717,9)0.986109] 	 0.299189 	 1
48 13 	 [(48,10)0.186559] 	 [(203,10)0.972620] 	 0.191811 	 1
48 14 	 [(48,1)0.357163] 	 [(120,9)0.986825] 	 0.361931 	 1
48 15 	 [(48,2)0.468924] 	 [(321,4)0.982562] 	 0.477246 	 1
48 16 	 [(48,2)0.466091] 	 [(657,6)0.976010] 	 0.477547 	 1
48 17 	 [(48,2)0.426536] 	 [(213,9)0.981106] 	 0.434750 	 1
48 18 	 [(48,2)0.385927] 	 [(562,9)0.986027] 	 0.391396 	 1
48 19 	 [(48,2)0.351686] 	 [(159,5)0.979322] 	 0.359112 	 1
48 20 	 [(48,9)0.431670] 	 [(374,7)0.969211] 	 0.445383 	 1
49 11 	 [(49,8)0.447255] 	 [(382,9)0.974383] 	 0.459014 	 1
49 12 	 [(49,2)0
